game_id,nba_game_id,game_date,season,season_type,home_score,away_score,home_team_id,away_team_id,home_team,away_team,home_avg_points,home_off_rating,home_def_rating,home_pace,home_fg_pct,home_fg3_pct,home_3pt_rate,home_win_pct,home_home_avg_pts,home_home_avg_pts_allowed,away_avg_points,away_off_rating,away_def_rating,away_pace,away_fg_pct,away_fg3_pct,away_3pt_rate,away_win_pct,away_away_avg_pts,away_away_avg_pts_allowed,pace_differential,home_rest_days,away_rest_days,rest_advantage,home_back_to_back,away_back_to_back,h2h_home_avg_score,h2h_away_avg_score,h2h_home_win_pct,h2h_games_count
3863,0042300101,2024-04-21,2023-24,Playoffs,114,94,2,12,BOS,MIA,116.7,119.75,109.57,96.33,0.4926,0.382,1.0,0.8,122.0,,116.1,116.78,106.11,97.24,0.4876,0.3831,1.0,0.7,117.5,,0.91,7,12,-5,0,0,126.5,108.0,1.0,2
3864,0042300121,2024-04-21,2023-24,Playoffs,109,94,13,18,MIL,IND,107.2,110.59,114.72,97.1,0.4691,0.3395,1.0,0.3,108.4,,124.5,124.4,115.25,99.95,0.5173,0.3797,1.0,0.7,120.6,,2.85,11,9,2,0,0,125.5,129.5,0.25,4
3865,0042300141,2024-04-21,2023-24,Playoffs,94,92,24,4,OKC,NOP,117.8,116.5,108.68,101.05,0.5,0.3765,1.0,0.7,125.4,,110.7,113.11,114.83,97.55,0.4648,0.3949,1.0,0.5,118.0,,3.5,7,9,-2,0,0,113.0,97.5,1.0,2
3861,0042300112,2024-04-22,2023-24,Playoffs,104,101,16,19,NYK,PHI,114.1,120.4,116.05,94.06,0.4755,0.4072,1.0,0.6,114.8,,117.2,117.45,108.61,97.9,0.4738,0.3991,1.0,0.8,118.5,,3.84,2,2,0,0,0,105.6,90.0,0.8,5
3860,0042300152,2024-04-22,2023-24,Playoffs,101,99,7,11,DEN,LAL,116.7,118.91,108.64,98.15,0.4974,0.399,1.0,0.8,118.33,,116.2,114.13,112.38,101.8,0.5022,0.3403,1.0,0.6,115.57,,3.65,2,2,0,0,0,117.33333333333333,107.66666666666667,1.0,3
3859,0042300132,2024-04-22,2023-24,Playoffs,96,86,3,17,CLE,ORL,110.9,113.2,115.65,98.1,0.4827,0.3675,1.0,0.5,112.6,,108.1,111.49,109.77,97.05,0.4576,0.3296,1.0,0.5,105.5,,1.05,2,2,0,0,0,109.4,102.6,0.6,5
3858,0042300172,2024-04-23,2023-24,Playoffs,93,96,10,6,LAC,DAL,111.4,112.44,109.31,99.4,0.4643,0.364,1.0,0.7,112.0,,110.2,109.58,108.36,99.69,0.4559,0.3456,1.0,0.6,108.17,,0.29,2,2,0,0,0,112.0,98.66666666666667,1.0,3
3857,0042300122,2024-04-23,2023-24,Playoffs,108,125,13,18,MIL,IND,108.1,111.4,113.7,97.0,0.4699,0.3414,1.0,0.4,108.5,,120.6,120.04,114.16,100.2,0.4988,0.3401,1.0,0.6,112.8,,3.2,2,2,0,0,0,122.2,122.4,0.4,5
3856,0042300162,2024-04-23,2023-24,Playoffs,105,93,14,20,MIN,PHX,113.3,115.32,110.28,98.15,0.4887,0.3778,1.0,0.6,116.0,,109.5,112.12,111.5,97.75,0.4664,0.3787,1.0,0.6,113.17,,0.4,3,3,0,0,0,107.0,112.5,0.25,4
3854,0042300142,2024-04-24,2023-24,Playoffs,124,92,24,4,OKC,NOP,114.4,113.17,107.74,100.85,0.4872,0.3545,1.0,0.7,118.6,,109.2,112.09,114.52,97.15,0.4637,0.3981,1.0,0.4,112.8,,3.7,3,3,0,0,0,106.66666666666667,95.66666666666667,1.0,3
3855,0042300102,2024-04-24,2023-24,Playoffs,101,111,2,12,BOS,MIA,115.9,120.46,108.19,96.0,0.4923,0.388,1.0,0.8,120.86,,111.3,113.55,110.74,95.94,0.4758,0.3617,1.0,0.6,112.8,,0.06,3,3,0,0,0,122.33333333333333,103.33333333333333,1.0,3
3852,0042300153,2024-04-25,2023-24,Playoffs,105,112,11,7,LAL,DEN,117.1,115.57,112.34,101.2,0.5102,0.3669,1.0,0.6,117.67,,117.0,119.56,107.49,97.95,0.5019,0.3939,1.0,0.9,114.25,,3.25,16,11,5,0,0,105.5,113.25,0.0,4
3851,0042300133,2024-04-25,2023-24,Playoffs,121,83,17,3,ORL,CLE,104.9,108.74,111.17,96.5,0.4452,0.3053,1.0,0.4,110.0,,108.8,110.45,112.31,98.45,0.4693,0.3551,1.0,0.5,109.2,,1.95,11,18,-7,0,0,99.83333333333333,107.16666666666667,0.3333333333333333,6
3853,0042300113,2024-04-25,2023-24,Playoffs,125,114,19,16,PHI,NYK,115.9,116.04,107.05,97.95,0.472,0.3952,1.0,0.8,115.25,,113.3,120.15,115.38,93.56,0.4749,0.4103,1.0,0.7,113.4,,4.39,11,14,-3,0,0,91.83333333333333,105.33333333333333,0.16666666666666666,6
3850,0042300163,2024-04-26,2023-24,Playoffs,109,126,20,14,PHX,MIN,108.5,111.28,109.34,97.55,0.4665,0.3834,1.0,0.6,104.0,,113.7,115.86,108.45,98.15,0.4867,0.3762,1.0,0.7,107.0,,0.6,17,16,1,0,0,108.6,106.6,0.6,5
3848,0042300173,2024-04-26,2023-24,Playoffs,101,90,6,10,DAL,LAC,107.3,107.25,107.44,99.14,0.4464,0.3369,1.0,0.6,113.25,,107.7,108.57,107.19,99.25,0.4438,0.3424,1.0,0.6,100.0,,0.11,14,17,-3,0,0,98.0,107.25,0.25,4
3849,0042300123,2024-04-26,2023-24,Playoffs,121,118,18,13,IND,MIL,123.2,123.17,113.01,99.8,0.5144,0.3535,1.0,0.7,128.4,,106.7,110.69,115.73,96.4,0.459,0.3534,1.0,0.3,102.67,,3.4,12,12,0,0,0,122.83333333333333,119.83333333333333,0.6666666666666666,6
3847,0042300143,2024-04-27,2023-24,Playoffs,85,106,4,24,NOP,OKC,109.2,112.09,116.53,97.2,0.4694,0.3879,1.0,0.4,109.0,,115.5,114.71,106.19,100.45,0.4925,0.3646,1.0,0.7,109.5,,3.25,13,20,-7,0,0,94.75,111.0,0.0,4
3846,0042300103,2024-04-27,2023-24,Playoffs,84,104,12,2,MIA,BOS,110.5,113.68,111.19,95.04,0.4757,0.3763,1.0,0.6,109.8,,115.6,120.02,109.87,96.2,0.491,0.385,1.0,0.7,104.5,,1.16,13,18,-5,0,0,105.25,117.0,0.25,4
3844,0042300154,2024-04-27,2023-24,Playoffs,119,108,11,7,LAL,DEN,116.0,114.81,113.79,100.75,0.5046,0.3479,1.0,0.5,114.5,,115.2,117.84,107.69,98.0,0.4933,0.3482,1.0,0.9,113.8,,2.75,2,2,0,0,0,105.4,113.0,0.0,5
3845,0042300134,2024-04-27,2023-24,Playoffs,112,89,17,3,ORL,CLE,106.6,111.23,109.56,96.0,0.4489,0.306,1.0,0.4,115.67,,107.0,109.16,112.48,97.75,0.462,0.3466,1.0,0.5,105.6,,1.75,2,2,0,0,0,102.85714285714286,103.71428571428571,0.42857142857142855,7
3842,0042300174,2024-04-28,2023-24,Playoffs,111,116,6,10,DAL,LAC,107.4,108.57,107.25,97.99,0.4479,0.3251,1.0,0.7,110.8,,107.2,108.57,106.81,98.8,0.4487,0.3362,1.0,0.6,97.5,,0.81,2,2,0,0,0,98.6,103.8,0.4,5
3840,0042300164,2024-04-28,2023-24,Playoffs,116,122,20,14,PHX,MIN,107.0,109.33,110.13,98.0,0.4632,0.3844,1.0,0.5,105.0,,115.0,116.57,108.65,98.45,0.4829,0.3721,1.0,0.7,111.75,,0.45,2,2,0,0,0,108.66666666666667,109.83333333333333,0.5,6
3843,0042300114,2024-04-28,2023-24,Playoffs,92,97,19,16,PHI,NYK,114.9,116.0,107.07,97.35,0.4677,0.3878,1.0,0.8,117.2,,114.8,121.78,117.4,93.46,0.4777,0.4183,1.0,0.7,116.4,,3.89,3,3,0,0,0,96.57142857142857,106.57142857142857,0.2857142857142857,7
3841,0042300124,2024-04-28,2023-24,Playoffs,126,113,18,13,IND,MIL,124.4,124.62,115.84,98.77,0.509,0.3477,1.0,0.7,130.8,,107.2,111.64,116.94,94.92,0.4619,0.3628,1.0,0.3,104.33,,3.85,2,2,0,0,0,122.57142857142857,119.57142857142857,0.7142857142857143,7
3837,0042300144,2024-04-29,2023-24,Playoffs,89,97,4,24,NOP,OKC,106.6,108.95,114.16,97.6,0.4603,0.3753,1.0,0.4,102.5,,115.6,114.92,103.74,100.4,0.4982,0.3785,1.0,0.8,109.75,,2.8,2,2,0,0,0,92.8,110.0,0.0,5
3839,0042300155,2024-04-29,2023-24,Playoffs,108,106,7,11,DEN,LAL,115.0,117.43,108.84,98.2,0.4942,0.3458,1.0,0.8,118.25,,115.1,114.28,113.81,100.45,0.5053,0.3348,1.0,0.5,114.8,,2.25,7,7,0,0,0,112.16666666666667,107.66666666666667,0.8333333333333334,6
3838,0042300104,2024-04-29,2023-24,Playoffs,88,102,12,2,MIA,BOS,108.0,111.73,112.67,94.34,0.4687,0.3637,1.0,0.5,104.8,,114.2,119.57,108.58,95.4,0.4903,0.3789,1.0,0.7,97.5,,1.06,2,2,0,0,0,101.0,114.4,0.2,5
3834,0042300115,2024-04-30,2023-24,Playoffs,106,112,16,19,NYK,PHI,112.5,119.67,116.04,93.11,0.4657,0.4013,1.0,0.7,111.5,,113.2,114.99,107.12,96.6,0.4569,0.3684,1.0,0.7,112.6,,3.49,8,8,0,0,0,105.375,96.0,0.75,8
3836,0042300125,2024-04-30,2023-24,Playoffs,115,92,13,18,MIL,IND,108.4,112.55,117.99,95.27,0.473,0.3583,1.0,0.3,109.67,,123.7,124.57,116.73,98.22,0.5092,0.357,1.0,0.7,118.0,,2.95,7,7,0,0,0,118.75,123.0,0.25,8
3835,0042300135,2024-04-30,2023-24,Playoffs,104,103,3,17,CLE,ORL,103.0,105.63,113.22,97.15,0.4551,0.3291,1.0,0.4,108.4,,106.1,110.95,107.44,95.95,0.4534,0.3116,1.0,0.4,100.33,,1.2,8,8,0,0,0,101.875,104.0,0.5,8
3833,0042300175,2024-05-01,2023-24,Playoffs,93,123,10,6,LAC,DAL,108.6,110.98,108.49,98.15,0.4647,0.3771,1.0,0.6,110.71,,107.6,109.77,110.73,96.94,0.4569,0.3217,1.0,0.6,104.0,,1.21,8,8,0,0,0,105.83333333333333,100.66666666666667,0.6666666666666666,6
3832,0042300105,2024-05-01,2023-24,Playoffs,118,84,2,12,BOS,MIA,110.9,116.64,107.84,94.95,0.4779,0.3742,1.0,0.7,116.0,,106.3,110.48,112.51,93.84,0.4679,0.3608,1.0,0.5,111.2,,1.11,7,7,0,0,0,112.33333333333333,98.83333333333333,0.8333333333333334,6
3831,0042300116,2024-05-02,2023-24,Playoffs,115,118,19,16,PHI,NYK,113.5,115.07,106.8,95.94,0.4564,0.3719,1.0,0.7,113.8,,113.1,119.86,116.33,92.41,0.4688,0.3946,1.0,0.7,115.8,,3.53,4,4,0,0,0,97.77777777777777,105.44444444444444,0.3333333333333333,9
3830,0042300126,2024-05-02,2023-24,Playoffs,120,98,18,13,IND,MIL,121.8,123.11,117.94,97.52,0.5089,0.3623,1.0,0.7,129.4,,108.8,115.05,116.85,93.77,0.4818,0.3676,1.0,0.4,106.5,,3.75,4,4,0,0,0,119.55555555555556,118.33333333333333,0.6666666666666666,9
3828,0042300176,2024-05-03,2023-24,Playoffs,114,101,6,10,DAL,LAC,109.1,112.27,110.33,96.09,0.4633,0.3223,1.0,0.6,112.0,,104.8,108.27,111.68,97.2,0.4466,0.3657,1.0,0.5,103.67,,1.11,5,5,0,0,0,103.85714285714286,104.0,0.42857142857142855,7
3829,0042300136,2024-05-03,2023-24,Playoffs,103,96,17,3,ORL,CLE,104.9,109.82,105.24,95.95,0.4549,0.3169,1.0,0.5,114.75,,103.3,106.15,111.63,96.9,0.4513,0.3373,1.0,0.4,96.75,,0.95,6,6,0,0,0,103.88888888888889,102.11111111111111,0.4444444444444444,9
3827,0042300231,2024-05-04,2023-24,Playoffs,99,106,7,14,DEN,MIN,115.8,119.04,109.8,97.6,0.498,0.3565,1.0,0.9,116.2,,113.9,116.9,113.3,97.2,0.478,0.3673,1.0,0.7,113.8,,0.4,5,6,-1,0,0,109.66666666666667,110.0,0.6666666666666666,3
3826,0042300137,2024-05-05,2023-24,Playoffs,106,94,3,17,CLE,ORL,103.2,106.45,110.54,96.6,0.4568,0.3309,1.0,0.4,107.67,,103.9,108.44,104.71,96.25,0.4475,0.3151,1.0,0.5,98.33,,0.35,5,5,0,0,0,101.5,103.8,0.5,10
3825,0042300211,2024-05-06,2023-24,Playoffs,121,117,16,18,NYK,IND,112.7,119.57,117.25,92.26,0.4661,0.3915,1.0,0.7,110.4,,121.2,123.66,117.61,96.57,0.5107,0.3519,1.0,0.7,114.2,,4.31,6,6,0,0,0,115.33333333333333,123.33333333333333,0.3333333333333333,3
3824,0042300232,2024-05-06,2023-24,Playoffs,80,106,7,14,DEN,MIN,111.5,116.28,110.84,96.3,0.4845,0.3423,1.0,0.8,107.6,,115.8,119.72,114.55,96.3,0.4916,0.3735,1.0,0.8,117.6,,0.0,2,2,0,0,0,107.0,109.0,0.5,4
3823,0042300221,2024-05-07,2023-24,Playoffs,117,95,24,6,OKC,DAL,115.3,114.62,98.95,100.45,0.4977,0.3877,1.0,0.9,119.5,,105.8,111.81,109.51,94.9,0.4574,0.3171,1.0,0.6,107.17,,5.55,13,6,7,0,0,124.5,117.75,0.75,4
3822,0042300201,2024-05-07,2023-24,Playoffs,120,95,2,3,BOS,CLE,112.6,118.2,106.15,95.05,0.4897,0.3869,1.0,0.7,118.43,,102.0,105.25,107.85,96.65,0.4533,0.3275,1.0,0.5,89.33,,1.6,6,4,2,0,0,113.33333333333333,108.33333333333333,0.6666666666666666,3
3821,0042300212,2024-05-08,2023-24,Playoffs,130,121,16,18,NYK,IND,112.0,118.45,117.0,92.51,0.4644,0.3921,1.0,0.7,112.17,,121.2,123.41,117.85,96.82,0.5118,0.3623,1.0,0.6,114.67,,4.31,2,2,0,0,0,116.75,121.75,0.5,4
3820,0042300202,2024-05-09,2023-24,Playoffs,94,118,2,3,BOS,CLE,112.2,118.84,105.67,94.3,0.4823,0.3839,1.0,0.7,117.86,,100.5,104.13,110.79,96.2,0.4493,0.3132,1.0,0.4,90.75,,1.9,2,2,0,0,0,115.0,105.0,0.75,4
3819,0042300222,2024-05-09,2023-24,Playoffs,110,119,24,6,OKC,DAL,115.8,115.94,96.6,99.75,0.4938,0.4067,1.0,1.0,119.14,,102.3,108.81,111.4,94.4,0.4429,0.3174,1.0,0.5,101.33,,5.35,2,2,0,0,0,123.0,113.2,0.8,5
3817,0042300233,2024-05-10,2023-24,Playoffs,90,117,14,7,MIN,DEN,113.7,119.04,111.98,95.1,0.4901,0.3744,1.0,0.8,114.0,,108.4,113.39,112.49,95.9,0.4705,0.3345,1.0,0.7,116.5,,0.8,17,13,4,0,0,108.4,101.6,0.6,5
3818,0042300213,2024-05-10,2023-24,Playoffs,111,106,18,16,IND,NYK,119.3,122.97,120.04,95.72,0.5089,0.3708,1.0,0.5,131.0,,113.2,120.42,118.8,92.06,0.4719,0.3999,1.0,0.7,109.67,,3.66,8,8,0,0,0,121.6,119.4,0.4,5
3815,0042300223,2024-05-11,2023-24,Playoffs,105,101,6,24,DAL,OKC,103.1,108.88,112.87,94.9,0.4402,0.3319,1.0,0.5,103.75,,114.7,114.92,96.71,99.7,0.4893,0.39,1.0,0.9,101.5,,4.8,8,12,-4,0,0,114.16666666666667,120.83333333333333,0.3333333333333333,6
3816,0042300203,2024-05-11,2023-24,Playoffs,93,106,3,2,CLE,BOS,99.4,104.31,109.36,95.15,0.4514,0.319,1.0,0.4,102.6,,112.5,118.95,106.94,94.5,0.4838,0.3741,1.0,0.7,103.0,,0.65,6,12,-6,0,0,107.6,110.8,0.4,5
3814,0042300234,2024-05-12,2023-24,Playoffs,107,115,14,7,MIN,DEN,109.7,115.82,112.46,94.35,0.486,0.3608,1.0,0.7,106.0,,108.5,113.22,110.64,96.0,0.4689,0.3388,1.0,0.7,116.6,,1.65,2,2,0,0,0,105.33333333333333,104.16666666666667,0.5,6
3813,0042300214,2024-05-12,2023-24,Playoffs,121,89,18,16,IND,NYK,118.4,123.39,118.79,94.72,0.5044,0.3802,1.0,0.6,127.0,,112.7,119.49,118.85,92.36,0.4736,0.4051,1.0,0.6,108.75,,2.36,2,2,0,0,0,119.83333333333333,117.16666666666667,0.5,6
3812,0042300224,2024-05-13,2023-24,Playoffs,96,100,6,24,DAL,OKC,104.7,110.8,112.58,94.6,0.4397,0.3376,1.0,0.6,107.75,,113.6,114.35,97.24,99.2,0.4874,0.3866,1.0,0.8,101.33,,4.6,2,2,0,0,0,112.85714285714286,118.0,0.42857142857142855,7
3811,0042300204,2024-05-13,2023-24,Playoffs,102,109,3,2,CLE,BOS,97.7,103.42,109.04,94.3,0.447,0.3038,1.0,0.4,99.2,,112.2,119.65,105.23,93.7,0.4886,0.3742,1.0,0.8,104.0,,0.6,2,2,0,0,0,105.16666666666667,110.0,0.3333333333333333,6
3809,0042300235,2024-05-14,2023-24,Playoffs,112,97,7,14,DEN,MIN,108.0,113.47,109.92,95.4,0.4754,0.3475,1.0,0.7,100.4,,109.7,115.57,112.08,94.55,0.4836,0.3568,1.0,0.7,115.0,,0.85,8,8,0,0,0,105.71428571428571,105.57142857142857,0.5714285714285714,7
3810,0042300215,2024-05-14,2023-24,Playoffs,121,91,16,18,NYK,IND,109.6,117.33,119.88,92.54,0.4568,0.3865,1.0,0.6,114.4,,114.8,121.19,117.31,93.67,0.4962,0.3726,1.0,0.6,109.8,,1.13,6,6,0,0,0,113.14285714285714,120.0,0.42857142857142855,7
3807,0042300205,2024-05-15,2023-24,Playoffs,113,98,2,3,BOS,CLE,110.0,118.53,106.52,92.85,0.4854,0.3776,1.0,0.8,113.17,,98.2,104.41,112.24,93.9,0.4462,0.3084,1.0,0.3,96.2,,1.05,6,6,0,0,0,109.85714285714286,104.71428571428571,0.7142857142857143,7
3808,0042300225,2024-05-15,2023-24,Playoffs,92,104,24,6,OKC,DAL,110.9,113.52,99.54,97.4,0.4789,0.3704,1.0,0.8,117.5,,105.7,112.72,110.15,93.65,0.4476,0.3514,1.0,0.6,106.0,,3.75,6,6,0,0,0,115.75,110.75,0.625,8
3806,0042300236,2024-05-16,2023-24,Playoffs,115,70,14,7,MIN,DEN,108.5,115.65,113.75,93.5,0.4842,0.3606,1.0,0.6,105.6,,106.6,113.41,109.8,94.25,0.4787,0.3616,1.0,0.7,113.0,,0.75,4,4,0,0,0,104.5,106.5,0.375,8
3805,0042300216,2024-05-17,2023-24,Playoffs,116,103,18,16,IND,NYK,114.5,121.29,119.06,93.27,0.4997,0.3959,1.0,0.6,119.8,,110.6,117.73,118.08,92.94,0.4637,0.3751,1.0,0.6,104.8,,0.33,5,5,0,0,0,116.375,114.125,0.5,8
3804,0042300226,2024-05-18,2023-24,Playoffs,117,116,6,24,DAL,OKC,106.4,113.98,108.88,93.2,0.4614,0.3611,1.0,0.7,105.4,,107.6,111.59,100.53,96.2,0.4686,0.3612,1.0,0.7,101.0,,3.0,5,5,0,0,0,110.0,113.11111111111111,0.4444444444444444,9
3803,0042300217,2024-05-19,2023-24,Playoffs,109,130,16,18,NYK,IND,110.5,118.13,120.13,92.59,0.4669,0.38,1.0,0.5,119.5,,113.6,120.88,119.02,92.87,0.4979,0.3861,1.0,0.6,105.25,,0.28,5,5,0,0,0,112.88888888888889,116.33333333333333,0.4444444444444444,9
3802,0042300237,2024-05-19,2023-24,Playoffs,90,98,7,14,DEN,MIN,102.2,108.89,111.07,94.15,0.4628,0.3453,1.0,0.6,100.0,,109.4,116.48,108.06,93.45,0.4793,0.3635,1.0,0.7,111.4,,0.7,5,5,0,0,0,102.44444444444444,105.66666666666667,0.5555555555555556,9
3801,0042300301,2024-05-21,2023-24,Playoffs,133,128,2,18,BOS,IND,108.1,119.07,106.16,91.0,0.4806,0.3718,1.0,0.8,110.0,,114.5,122.66,118.95,93.15,0.5221,0.4138,1.0,0.6,110.2,,2.15,6,2,4,0,0,122.5,120.0,0.5,4
3800,0042300311,2024-05-22,2023-24,Playoffs,105,108,14,6,MIN,DAL,107.2,115.12,108.39,92.65,0.4685,0.3554,1.0,0.7,104.25,,108.5,115.87,110.85,93.55,0.4705,0.3658,1.0,0.7,110.25,,0.9,6,7,-1,0,0,116.5,103.25,0.75,4
3799,0042300302,2024-05-23,2023-24,Playoffs,126,110,2,18,BOS,IND,110.0,118.17,107.13,92.19,0.4805,0.3602,1.0,0.8,113.17,,114.7,121.33,118.95,93.59,0.5239,0.3997,1.0,0.5,113.17,,1.4,2,2,0,0,0,124.6,121.6,0.6,5
3798,0042300312,2024-05-24,2023-24,Playoffs,108,109,14,6,MIN,DAL,107.2,115.0,109.87,92.75,0.4663,0.364,1.0,0.6,104.25,,109.2,116.02,111.79,94.1,0.4746,0.3641,1.0,0.7,109.8,,1.35,2,2,0,0,0,114.2,104.2,0.6,5
3797,0042300303,2024-05-25,2023-24,Playoffs,111,114,18,2,IND,BOS,116.5,122.94,119.28,94.04,0.5319,0.406,1.0,0.5,117.0,,112.5,120.83,107.28,92.09,0.4876,0.3632,1.0,0.9,105.25,,1.95,8,12,-4,0,0,119.66666666666667,124.83333333333333,0.3333333333333333,6
3796,0042300313,2024-05-26,2023-24,Playoffs,116,107,6,14,DAL,MIN,109.0,115.81,110.67,94.2,0.474,0.3695,1.0,0.7,108.0,,105.4,113.89,110.1,92.35,0.4581,0.3645,1.0,0.6,105.8,,1.85,8,7,1,0,0,105.0,113.16666666666667,0.5,6
3795,0042300304,2024-05-27,2023-24,Playoffs,102,105,18,2,IND,BOS,115.6,121.72,120.87,94.19,0.5283,0.3962,1.0,0.4,114.75,,113.5,120.72,109.19,92.99,0.487,0.3683,1.0,0.9,107.75,,1.2,2,2,0,0,0,118.42857142857143,123.28571428571429,0.2857142857142857,7
3794,0042300314,2024-05-28,2023-24,Playoffs,100,105,6,14,DAL,MIN,108.3,115.47,112.54,93.9,0.4759,0.3836,1.0,0.7,109.6,,103.9,112.53,110.1,92.25,0.4626,0.3528,1.0,0.5,102.8,,1.65,2,2,0,0,0,106.57142857142857,112.28571428571429,0.5714285714285714,7
3793,0042300315,2024-05-30,2023-24,Playoffs,103,124,14,6,MIN,DAL,103.8,112.3,110.09,92.35,0.4629,0.3579,1.0,0.5,105.0,,106.9,113.55,112.61,94.2,0.4697,0.3853,1.0,0.6,107.0,,1.85,6,6,0,0,0,111.375,105.75,0.5,8
3792,0042300401,2024-06-06,2023-24,Playoffs,107,89,2,6,BOS,DAL,113.8,121.04,110.58,93.04,0.49,0.3623,1.0,0.9,117.33,,109.8,116.33,110.93,94.4,0.4852,0.3951,1.0,0.7,112.8,,1.36,14,7,7,0,0,128.5,110.0,1.0,2
3791,0042300402,2024-06-09,2023-24,Playoffs,105,98,2,6,BOS,DAL,112.7,120.13,111.21,92.89,0.4831,0.3604,1.0,0.9,115.5,,106.8,113.53,110.86,94.15,0.4802,0.3724,1.0,0.6,106.8,,1.26,3,3,0,0,0,121.33333333333333,103.0,1.0,3
3790,0042300403,2024-06-12,2023-24,Playoffs,99,106,6,2,DAL,BOS,106.1,113.25,111.5,93.85,0.4848,0.3622,1.0,0.5,107.25,,111.2,118.14,111.53,93.04,0.4794,0.3469,1.0,0.9,108.5,,0.81,15,16,-1,0,0,101.75,117.25,0.0,4
3789,0042300404,2024-06-14,2023-24,Playoffs,122,84,6,2,DAL,BOS,106.4,113.79,112.71,93.5,0.4881,0.3639,1.0,0.5,108.0,,112.4,119.44,109.35,93.09,0.4844,0.361,1.0,1.0,108.0,,0.41,2,2,0,0,0,101.2,115.0,0.0,5
3788,0042300405,2024-06-17,2023-24,Playoffs,106,88,2,6,BOS,DAL,110.2,116.14,111.61,93.84,0.4694,0.3569,1.0,0.9,116.8,,108.2,114.81,111.01,94.25,0.486,0.3644,1.0,0.5,105.6,,0.41,8,8,0,0,0,109.83333333333333,104.66666666666667,0.8333333333333334,6
2472,0022400061,2024-10-22,2024-25,Regular Season,132,109,2,16,BOS,NYK,109.9,116.2,110.41,93.54,0.4634,0.3527,1.0,0.9,115.0,,110.0,117.59,120.52,92.64,0.4604,0.3738,1.0,0.5,102.6,,0.9,127,158,-31,0,0,119.33333333333333,114.33333333333333,0.6666666666666666,3
2473,0022400062,2024-10-22,2024-25,Regular Season,110,103,11,14,LAL,MIN,113.2,113.87,114.41,99.0,0.5012,0.3348,1.0,0.4,115.4,,103.5,111.16,114.08,93.0,0.4556,0.3498,1.0,0.4,101.75,,6.0,178,147,31,0,0,113.5,115.5,0.25,4
2470,0022400067,2024-10-23,2024-25,Regular Season,106,136,25,3,TOR,CLE,109.5,108.78,125.19,100.95,0.4577,0.3238,1.0,0.2,117.0,,98.4,105.56,116.18,93.1,0.4528,0.3195,1.0,0.2,96.5,,7.85,197,161,36,0,0,107.0,115.0,0.3333333333333333,3
2465,0022400066,2024-10-23,2024-25,Regular Season,109,124,19,13,PHI,MIL,113.4,115.99,110.17,95.09,0.4482,0.3734,1.0,0.6,114.0,,107.7,113.87,116.49,93.82,0.4773,0.3582,1.0,0.4,104.8,,1.27,174,174,0,0,0,101.5,116.5,0.0,2
2464,0022400065,2024-10-23,2024-25,Regular Season,97,116,12,17,MIA,ORL,102.8,107.42,114.42,93.39,0.4599,0.335,1.0,0.4,101.4,,102.7,107.04,103.51,96.35,0.4359,0.3182,1.0,0.5,96.33,,2.96,177,171,6,0,0,105.5,100.5,0.75,4
2463,0022400063,2024-10-23,2024-25,Regular Season,109,115,29,18,DET,IND,101.0,102.77,112.8,98.15,0.4398,0.3327,1.0,0.2,106.5,,114.1,120.63,119.69,93.79,0.522,0.3922,1.0,0.4,116.0,,4.36,195,153,42,0,0,113.5,129.5,0.0,4
2462,0022400072,2024-10-23,2024-25,Regular Season,104,140,21,8,POR,GSW,97.6,100.3,114.86,97.55,0.4115,0.2997,1.0,0.2,99.67,,115.9,117.47,109.23,98.75,0.5046,0.4137,1.0,0.8,117.5,,1.2,194,195,-1,0,0,104.5,113.5,0.0,4
2471,0022400064,2024-10-23,2024-25,Regular Season,120,116,1,15,ATL,BKN,112.1,109.33,117.12,99.97,0.462,0.3524,1.0,0.2,116.4,,106.6,109.1,114.08,96.96,0.4529,0.3519,1.0,0.5,106.5,,3.01,196,192,4,0,0,114.75,124.25,0.25,4
2469,0022400070,2024-10-23,2024-25,Regular Season,124,126,26,27,UTA,MEM,108.7,110.81,120.67,98.35,0.4565,0.3445,1.0,0.2,108.6,,105.3,106.2,113.89,99.1,0.4302,0.335,1.0,0.3,101.75,,0.75,195,196,-1,0,0,91.0,105.0,0.0,1
2468,0022400069,2024-10-23,2024-25,Regular Season,123,111,4,5,NOP,CHI,104.7,106.45,111.74,98.0,0.4505,0.3574,1.0,0.4,97.75,,114.1,116.3,115.81,96.91,0.4946,0.3588,1.0,0.5,115.0,,1.09,177,192,-15,0,0,112.0,119.0,0.0,2
2467,0022400068,2024-10-23,2024-25,Regular Season,105,110,9,30,HOU,CHA,113.5,113.22,118.11,98.94,0.4454,0.3424,1.0,0.3,109.75,,108.4,112.04,121.55,96.65,0.4775,0.3746,1.0,0.3,111.0,,2.29,197,192,5,0,0,138.0,104.0,1.0,1
2466,0022400071,2024-10-23,2024-25,Regular Season,113,116,10,20,LAC,PHX,102.9,107.49,112.55,96.2,0.4393,0.3515,1.0,0.4,102.83,,106.4,109.76,113.05,97.3,0.464,0.3684,1.0,0.4,109.0,,1.1,175,183,-8,0,0,120.5,112.25,0.75,4
